Id,MSSubClass,MSZoning_0,MSZoning_1,MSZoning_2,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition2_0,Condition2_1,Condition2_2,Condition2_3,BldgType_0,BldgType_1,BldgType_2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrArea,ExterQual,ExterCond,Foundation_0,Foundation_1,Foundation_2,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_0,Heating_1,Heating_2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_nan,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_ELO,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SalePrice
1177,20,0,0,1,37.0,6951,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1984,1985,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,2,2,0,1,0,3,3,4,2,658.0,6,0.0,218.0,876.0,0,0,1,2,1,923,0,0,923,1.0,0.0,1,0,3,1,2,5,0,0,0,2,1984.0,3,1.0,264.0,3,3,0,362,0,0,0,0,0,2,0,10,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,119500
1178,50,0,1,0,0.0,3950,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,6,8,1926,2004,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,4,468.0,6,0.0,350.0,818.0,0,0,1,2,1,818,406,0,1224,0.0,0.0,1,0,3,1,2,5,0,0,0,6,1926.0,3,1.0,210.0,3,3,2,0,0,116,0,0,0,5,0,12,2009,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,115000
1179,50,0,0,1,54.0,7681,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,3,5,6,1921,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,731.0,731.0,0,0,1,0,1,820,523,0,1343,0.0,0.0,1,1,3,1,2,7,0,1,4,6,1921.0,3,1.0,186.0,4,3,0,192,0,102,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,154900
1181,60,0,0,1,0.0,11170,1,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1990,1991,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,1,0,0,2,3,4,5,1216.0,6,0.0,0.0,1216.0,0,0,1,0,1,1298,1216,0,2514,0.0,0.0,2,1,4,1,2,8,0,0,0,2,1990.0,1,2.0,693.0,3,3,0,0,0,0,0,0,0,1,0,4,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,250000
1184,30,0,0,1,60.0,10800,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1920,1950,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,2,2,0,1,1,3,3,4,4,821.0,6,0.0,299.0,1120.0,0,0,1,0,1,1130,0,0,1130,1.0,0.0,1,0,2,1,2,5,0,1,4,6,1970.0,3,2.0,720.0,3,3,0,229,0,0,0,0,0,5,0,6,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,120000
1186,50,0,0,1,60.0,9738,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,5,7,1924,1950,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0.0,2,1,0,1,1,3,3,4,3,392.0,6,0.0,392.0,784.0,0,0,1,1,1,949,272,0,1221,1.0,0.0,1,0,4,1,2,7,0,0,0,2,1965.0,3,1.0,392.0,3,3,0,0,0,236,0,0,0,5,0,3,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,104900
1188,20,0,0,1,89.0,12461,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,8,5,1994,1995,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0.0,1,2,0,0,1,2,3,4,1,1456.0,6,0.0,168.0,1624.0,0,0,1,0,1,1624,0,0,1624,1.0,0.0,2,0,2,1,1,5,0,1,2,2,1994.0,2,3.0,757.0,3,3,0,0,114,192,0,0,0,1,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,262000
1189,60,0,0,1,68.0,8935,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2002,2002,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,95.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,831.0,831.0,0,0,1,0,1,831,829,0,1660,0.0,0.0,2,1,3,1,1,7,0,0,0,2,2002.0,2,2.0,493.0,3,3,0,144,68,0,0,0,0,5,0,7,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,195000
1190,60,0,0,1,60.0,7500,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1999,1999,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,3,3,4,6,0.0,6,0.0,994.0,994.0,0,0,1,1,1,1028,776,0,1804,0.0,0.0,2,1,3,1,1,7,0,1,3,2,1999.0,1,2.0,442.0,3,3,0,140,60,0,0,0,0,5,0,6,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,189000
1192,160,1,0,0,24.0,2645,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,4,8,5,1999,2000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,456.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,776.0,776.0,0,0,1,0,1,764,677,0,1441,0.0,0.0,2,1,2,1,1,5,0,0,0,6,1999.0,3,2.0,492.0,3,3,0,206,0,0,0,0,0,5,0,11,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,174000
1193,50,0,1,0,60.0,9600,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,5,8,1925,1994,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,3,3,3,6,0.0,6,0.0,702.0,702.0,0,0,1,1,1,842,630,0,1472,0.0,0.0,1,0,3,1,1,6,0,0,0,6,1925.0,3,1.0,250.0,3,4,1,0,0,84,0,0,0,3,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,125000
1194,120,0,1,0,0.0,4500,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,6,5,1999,1999,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,425.0,2,2,0,0,1,1,3,4,1,883.0,6,0.0,341.0,1224.0,0,0,1,0,1,1224,0,0,1224,1.0,0.0,2,0,2,1,2,5,0,0,0,2,1999.0,1,2.0,402.0,3,3,0,0,304,0,0,0,0,5,0,6,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,165000
1195,60,0,0,1,80.0,9364,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,7,1969,1969,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,143.0,2,2,0,1,0,3,3,4,2,371.0,6,0.0,292.0,663.0,0,0,1,2,1,663,689,0,1352,0.0,0.0,1,1,4,1,2,7,0,0,0,2,1969.0,1,1.0,299.0,3,3,0,379,36,0,0,0,0,2,0,3,2010,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,158000
1196,60,0,0,1,51.0,8029,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,5,2005,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,728.0,728.0,0,0,1,0,1,728,728,0,1456,0.0,0.0,2,1,3,1,1,8,0,0,0,2,2005.0,1,2.0,400.0,3,3,0,100,24,0,0,0,0,5,0,7,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,176000
1197,60,0,0,1,58.0,14054,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,879.0,879.0,0,0,1,0,1,879,984,0,1863,0.0,0.0,2,1,4,1,1,9,0,1,4,4,2006.0,1,3.0,660.0,3,3,0,100,17,0,0,0,0,5,0,11,2006,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,219210
1198,75,0,1,0,65.0,8850,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,7,6,1916,1950,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,815.0,815.0,0,0,1,0,1,815,875,0,1690,0.0,0.0,1,0,3,1,2,7,0,1,4,6,1916.0,3,1.0,225.0,3,3,0,0,0,330,0,0,0,5,0,7,2006,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,144000
1199,20,0,0,1,70.0,9100,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2001,2001,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1212.0,1212.0,0,0,1,0,1,1212,0,0,1212,0.0,0.0,2,0,3,1,1,6,0,0,0,2,2001.0,2,2.0,573.0,3,3,0,356,0,0,0,0,0,5,0,6,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,178000
1200,20,0,0,1,75.0,11235,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,4,5,1963,1979,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,51.0,2,2,0,1,0,3,3,4,4,547.0,6,0.0,504.0,1051.0,0,0,1,1,1,1382,0,0,1382,0.0,0.0,1,1,3,1,2,6,0,1,1,2,1974.0,3,2.0,459.0,3,3,0,0,82,0,0,0,0,5,0,10,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,148000
1201,20,0,0,1,71.0,9353,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,5,1970,1970,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,6,0.0,6,0.0,864.0,864.0,0,0,1,1,1,864,0,0,864,0.0,0.0,1,0,3,1,2,5,0,0,0,2,1972.0,3,1.0,280.0,3,3,0,0,0,0,0,0,0,5,0,7,2006,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,116050
1202,60,0,0,1,80.0,10400,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1998,1998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,2,6,0.0,6,0.0,866.0,866.0,0,0,1,0,1,866,913,0,1779,0.0,0.0,2,1,3,1,1,6,0,0,0,2,1998.0,2,2.0,546.0,3,3,0,198,36,0,0,0,0,5,0,3,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,197900
1203,50,0,1,0,50.0,6000,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,8,1925,1997,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,884.0,884.0,0,0,1,0,1,884,464,0,1348,1.0,0.0,1,0,3,1,2,5,0,1,2,6,1960.0,3,1.0,216.0,3,3,2,0,0,208,0,0,0,5,0,5,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,117000
1204,20,0,0,1,75.0,9750,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2000,2001,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,171.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1630.0,1630.0,0,0,1,0,1,1630,0,0,1630,0.0,0.0,2,0,3,1,1,6,0,1,3,2,2000.0,3,2.0,451.0,3,3,0,74,234,0,0,0,0,5,0,10,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,213000
1205,20,0,0,1,78.0,10140,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1975,1975,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,2,3,4,2,788.0,6,0.0,268.0,1056.0,0,0,1,0,1,1074,0,0,1074,1.0,0.0,1,1,3,1,2,6,0,0,0,2,1975.0,2,2.0,495.0,3,3,0,0,88,0,0,0,0,2,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,153500
1206,20,0,0,1,90.0,14684,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,7,1990,1991,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,234.0,1,2,0,1,0,2,3,3,2,485.0,3,177.0,1496.0,2158.0,0,0,1,1,1,2196,0,0,2196,0.0,0.0,2,0,3,1,1,7,0,1,3,2,1990.0,2,3.0,701.0,3,3,0,84,70,0,0,0,0,5,0,6,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,271900
1207,20,1,0,1,0.0,8900,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4,4,1966,1966,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,3,3,4,4,1056.0,6,0.0,0.0,1056.0,0,0,1,2,1,1056,0,0,1056,1.0,0.0,1,0,2,1,2,5,0,0,0,6,1966.0,3,1.0,384.0,3,3,0,0,42,0,0,0,0,2,0,11,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,107000
1208,20,0,0,1,70.0,9135,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,6,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,120.0,1,2,0,0,1,2,3,2,1,340.0,6,0.0,1342.0,1682.0,0,0,1,0,1,1700,0,0,1700,1.0,0.0,2,0,3,1,1,7,0,0,0,2,2003.0,2,2.0,544.0,3,3,0,192,23,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,200000
1209,20,0,0,1,70.0,7763,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1962,1980,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,1,0,1,0,3,3,4,4,504.0,3,108.0,319.0,931.0,0,0,1,2,1,1283,0,0,1283,1.0,0.0,1,0,3,1,2,6,0,0,0,6,1980.0,3,2.0,506.0,3,3,0,0,0,0,0,0,0,5,0,10,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,140000
1210,20,0,0,1,85.0,10182,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,8,5,2006,2006,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,420.0,1,2,0,0,1,1,3,3,1,1220.0,6,0.0,440.0,1660.0,0,0,1,0,1,1660,0,0,1660,1.0,0.0,2,0,3,1,1,8,0,1,4,2,2006.0,2,2.0,500.0,3,3,0,322,50,0,0,0,0,5,0,5,2006,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,290000
1211,60,0,0,1,70.0,11218,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1992,1992,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,1055.0,1055.0,0,0,1,0,1,1055,790,0,1845,0.0,0.0,2,1,3,1,1,8,0,1,3,2,1992.0,2,2.0,462.0,3,3,0,635,104,0,0,0,0,1,400,5,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,189000
1213,30,0,0,1,50.0,9340,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,6,1941,1950,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,4,344.0,6,0.0,328.0,672.0,0,0,1,2,1,672,0,0,672,1.0,0.0,1,0,2,1,2,4,0,0,0,2,1941.0,3,1.0,234.0,3,3,2,0,113,0,0,0,0,5,0,8,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,113000
1215,85,0,0,1,69.0,10205,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,8,5,5,1962,1962,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,2,3,784.0,6,0.0,141.0,925.0,0,0,1,2,1,999,0,0,999,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1962.0,3,1.0,300.0,3,3,0,150,72,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,134500
1216,20,0,0,1,99.0,7094,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1966,1966,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,0,3,3,4,4,180.0,5,374.0,340.0,894.0,0,0,1,2,1,894,0,0,894,0.0,0.0,1,0,3,1,2,5,0,0,0,6,1966.0,2,1.0,384.0,3,3,0,0,0,0,0,0,0,2,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,125000
1217,90,0,1,0,68.0,8930,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,3,6,5,1978,1978,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,1,0,1,6,6,5,7,0.0,7,0.0,0.0,0.0,0,0,1,2,1,1318,584,0,1902,0.0,0.0,2,0,4,2,2,8,0,0,0,2,1978.0,3,2.0,539.0,3,3,0,0,0,0,0,0,0,5,0,4,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,112000
1218,20,1,0,0,72.0,8640,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2009,2009,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,72.0,1,2,0,0,1,2,3,3,1,936.0,6,0.0,364.0,1300.0,0,0,1,0,1,1314,0,0,1314,1.0,0.0,2,0,3,1,1,6,0,0,0,2,2009.0,2,2.0,552.0,3,3,0,135,112,0,0,0,0,5,0,9,2009,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,229456
1221,20,0,0,1,66.0,7800,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1964,1964,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,4,312.0,5,600.0,0.0,912.0,0,0,1,2,1,912,0,0,912,0.0,0.0,1,0,2,1,2,5,0,0,0,2,1964.0,3,1.0,288.0,3,3,0,0,0,0,0,0,0,5,0,11,2006,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,115000
1222,20,0,0,1,55.0,8250,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,5,5,1968,1968,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,3,3,4,3,250.0,5,492.0,210.0,952.0,0,0,1,0,1,1211,0,0,1211,0.0,0.0,1,0,3,1,2,5,0,1,3,2,1968.0,3,1.0,322.0,3,3,0,0,63,0,0,0,0,5,0,8,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,134000
1223,50,0,0,1,78.0,10496,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3,6,6,1949,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,320.0,2,2,0,1,0,3,3,3,4,196.0,6,0.0,844.0,1040.0,0,0,1,0,1,1168,678,0,1846,0.0,0.0,2,0,3,1,2,7,0,1,4,2,1949.0,3,1.0,315.0,3,3,0,0,0,0,0,0,0,3,0,1,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,143000
1224,20,0,0,1,89.0,10680,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,3,1951,1951,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,44.0,2,2,0,1,0,3,4,4,5,756.0,6,0.0,1380.0,2136.0,0,0,1,2,0,2136,0,0,2136,0.0,0.0,2,0,4,1,2,7,3,0,0,6,1951.0,3,2.0,528.0,3,3,0,0,30,0,0,0,0,2,0,10,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,137900
1225,60,0,0,1,60.0,15384,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,4,7,5,2004,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,2,1,724.0,6,0.0,64.0,788.0,0,0,1,0,1,788,702,0,1490,1.0,0.0,2,1,3,1,1,8,0,1,4,2,2004.0,1,2.0,388.0,3,3,0,100,75,0,0,0,0,5,0,2,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,184000
1226,80,0,0,1,65.0,10482,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,6,8,1958,1958,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,63.0,2,1,0,1,0,3,3,2,1,507.0,6,0.0,81.0,588.0,0,0,1,0,1,1138,0,0,1138,0.0,1.0,1,0,3,1,2,6,0,0,0,2,1958.0,2,1.0,264.0,3,3,0,224,0,0,0,0,0,4,0,6,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,145000
1227,60,0,0,1,86.0,14598,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,4,6,5,2007,2007,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,74.0,1,2,0,0,1,2,3,3,6,0.0,6,0.0,894.0,894.0,0,0,1,0,1,894,1039,0,1933,0.0,0.0,2,1,4,1,1,9,0,1,4,4,2007.0,1,3.0,668.0,3,3,0,100,18,0,0,0,0,5,0,1,2008,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,214000
1228,20,0,0,1,72.0,8872,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,8,1965,2008,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,300.0,2,2,0,1,0,3,3,4,2,595.0,6,0.0,317.0,912.0,0,0,1,0,1,912,0,0,912,1.0,0.0,1,0,2,1,1,5,0,0,0,6,1992.0,3,2.0,576.0,3,3,0,0,240,0,0,0,0,5,0,12,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,147000
1230,80,0,0,1,70.0,7910,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,5,5,1960,1960,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.0,2,2,0,1,0,3,3,4,2,666.0,6,0.0,409.0,1075.0,0,0,1,1,1,1507,0,0,1507,0.0,0.0,2,0,4,1,2,7,4,0,0,3,1960.0,3,1.0,404.0,3,3,0,0,0,0,0,0,0,3,0,8,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,127000
1232,90,0,0,1,70.0,7728,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,7,5,6,1962,1962,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,120.0,2,2,0,1,0,3,3,2,2,803.0,6,0.0,303.0,1106.0,0,0,1,2,1,1190,0,0,1190,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1962.0,3,2.0,540.0,3,3,0,0,18,0,0,0,0,3,0,5,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,132500
1233,90,0,0,1,70.0,9842,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,4,5,1962,1962,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,1,0,1,6,6,5,7,0.0,7,0.0,0.0,0.0,0,0,1,2,1,1224,0,0,1224,0.0,0.0,2,0,2,2,2,6,0,0,0,5,1962.0,3,2.0,462.0,3,3,0,0,0,0,0,0,0,5,0,3,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,101800
1234,20,0,0,1,0.0,12160,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1959,1959,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,180.0,2,2,0,1,0,3,3,4,4,1000.0,6,0.0,188.0,1188.0,0,0,1,3,1,1188,0,0,1188,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1959.0,2,2.0,531.0,3,3,0,0,0,0,0,0,0,2,0,5,2010,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,142000
